"pub_day","thumbnail_url","photo_page","description","author"
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd85.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd85.jpg/view","Brasília Presidente Luiz Inácio Lula da Silva recebe a governadora reeleita do Rio Grande do Norte, Wilma de Faria, no Palácio do Planalto. ",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd68.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd68.jpg/view","Brasília - Presidente Luiz Inácio Lula da Silva recebe a governadora reeleita do Rio Grande do Norte, Wilma de Faria, no Palácio do Planalto. ",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd51.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd51.jpg/view","Brasília - Presidente Luiz Inácio Lula da Silva recebe carta credencial do novo embaixador da República da Irlanda, Michael Hoey.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd47.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd47.jpg/view","Brasília - Presidente Luiz Inácio Lula da Silva recebe carta credencial do novo embaixador da República da Irlanda, Michael Hoey.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd41.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd41.jpg/view","Brasília - Presidente Luiz Inácio Lula da Silva e o presidente do PT e assessor especial para assuntos internacionais, Marco Aurélio Garcia, no Palácio do Planalto.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd28a.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd28a.jpg/view","Brasília - Presidente Luiz Inácio Lula da Silva conversa com o novo embaixador da República da Zâmbia, Albert M. Muchanga.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd28.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd28.jpg/view","Brasília - O presidente do PT e assessor especial para assuntos internacionais, Marco Aurélio Garcia, fala à imprensa no Palácio do Planalto.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd27.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd27.jpg/view","Brasília - Presidente Luiz Inácio Lula da Silva recebe carta credencial do novo embaixador de Gana, Samuel Kofi Dadey.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd13.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd13.jpg/view","Brasília - Presidente Luiz Inácio Lula da Silva recebe carta credencial do novo embaixador do Estado do Kuaite, Waleed Ahmad M. Al-Kandari.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd10.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1818wd10.jpg/view","Brasília - Presidente Luiz Inácio Lula da Silva conversa com o presidente do PT e assessor especial para assuntos internacionais, Marco Aurélio Garcia, no Palácio do Planalto.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc67.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc67.jpg/view","Brasília - Ministro da Educação, Fernando Haddad, fala durante o 1º encontro de Redes Universitárias Internacionais e dos Conselhos de Reitores da América Latina e Caribe.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc64.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc64.jpg/view","Brasília - Ministro da Educação, Fernando Haddad, fala durante o 1º encontro de Redes Universitárias Internacionais e dos Conselhos de Reitores da América Latina e Caribe.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc55.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc55.jpg/view","Brasília - Ministro da Educação, Fernando Haddad, no 1º encontro de Redes Universitárias Internacionais e dos Conselhos de Reitores da América Latina e Caribe.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc52.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc52.jpg/view","Brasília - Ministro da Educação, Fernando Haddad, e o presidente da Andifes, Paulo Speller, durante o 1º encontro de Redes Universitárias Internacionais e dos Conselhos de Reitores da América Latina e Caribe.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc46.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc46.jpg/view","Brasília - Ministro da Educação, Fernando Haddad, e o presidente da Andifes, Paulo Speller, durante o 1º encontro de Redes Universitárias Internacionais e dos Conselhos de Reitores da América Latina e Caribe.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc37.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc37.jpg/view","Brasília - O presidente da Andifes, Paulo Speller, concede entrevista após o 1º encontro de Redes Universitárias Internacionais e dos Conselhos de Reitores da América Latina e Caribe.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc37.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc37.jpg/view","Brasília - O presidente da Andifes, Paulo Speller, concede entrevista após o 1º encontro de Redes Universitárias Internacionais e dos Conselhos de Reitores da América Latina e Caribe.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc28.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc28.jpg/view","Brasília - A diretora da Unesco-Iesalc, Ana Lúcia Gazolla, fala durante o 1º encontro de Redes Universitárias Internacionais e dos Conselhos de Reitores da América Latina e Caribe.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc12.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc12.jpg/view","Brasília - Ministro da Educação, Fernando Haddad, concede entrevista coletiva após o 1º encontro de Redes Universitárias Internacionais e dos Conselhos de Reitores da América Latina e Caribe.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc11.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc11.jpg/view","Brasília - Ministro da Educação, Fernando Haddad, no 1º encontro de Redes Universitárias Internacionais e dos Conselhos de Reitores da América Latina e Caribe.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc10.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc10.jpg/view","Brasília - Ministro da Educação, Fernando Haddad, no 1º encontro de Redes Universitárias Internacionais e dos Conselhos de Reitores da América Latina e Caribe.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc01.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1641jc01.jpg/view","Brasília - Ministro da Educação, Fernando Haddad, cumprimenta Rafael Guarga, presidente do conselho de Administração da Iesalc, durante o 1º encontro de Redes Universitárias Internacionais e dos Conselhos de Reitores da América Latina e Caribe.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1632AC083.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1632AC083.jpg/view","Brasília - O coronel Rufino Antônio da Silva Ferreira, presidente da comissão de investigação, divulga relatório parcial sobre o acidente do vôo 1907 da Gol.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1634AC093.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1634AC093.jpg/view","Brasília - O coronel Rufino Antônio da Silva Ferreira, presidente da comissão de investigação, divulga relatório parcial sobre o acidente do vôo 1907 da Gol.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1635AC099.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1635AC099.jpg/view","Brasília - O coronel Rufino Antônio da Silva Ferreira, presidente da comissão de investigação, divulga relatório parcial sobre o acidente do vôo 1907 da Gol.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1636AC110.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1636AC110.jpg/view","Brasília - O coronel Rufino Antônio da Silva Ferreira, presidente da comissão de investigação, divulga relatório parcial sobre o acidente do vôo 1907 da Gol.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1627AC031.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1627AC031.jpg/view","Brasília - O coronel Rufino Antônio da Silva Ferreira, presidente da comissão de investigação, divulga relatório parcial sobre o acidente do vôo 1907 da Gol.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1629AC046.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1629AC046.jpg/view","Brasília - O coronel Rufino Antônio da Silva Ferreira, presidente da comissão de investigação, divulga relatório parcial sobre o acidente do vôo 1907 da Gol.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1630AC051.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1630AC051.jpg/view","Brasília - O coronel Rufino Antônio da Silva Ferreira, presidente da comissão de investigação, divulga relatório parcial sobre o acidente do vôo 1907 da Gol.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1631AC077.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1631AC077.jpg/view","Brasília - O coronel Rufino Antônio da Silva Ferreira, presidente da comissão de investigação, divulga relatório parcial sobre o acidente do vôo 1907 da Gol.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1440MC0131a.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1440MC0131a.jpg/view","Brasília - A Organização dos Estados Ibero-americanos para a Educação, a Ciência e a Cultura (OEI) lança o ""Mapa da Violência 2006 - Os Jovens do Brasil"". a divulgação ocorre durante a entrevista coletiva , Julio Jacob Waiselfil, coordenador de pesquisa da pesquisa, mapa da violência 2006,Daniel Gonzales , diretor da OEI,Jarbas Barbosa secretario executivo do MS, Roberto Cury ,secretario nacional de Juventude e Jorge Werthein -assessor especial do secretario geral da OEI.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1440MC0116a.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1440MC0116a.jpg/view","Brasília - Julio Jacob Waiselfil, coordenador da pesquisa ""Mapa da Violência 2006 - Os Jovens do Brasil"", lançada pela Organização dos Estados Ibero-Americanos para a Educação, a Ciência e a Cultura (OEI). ",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1440MC0116a.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1440MC0116a.jpg/view","Brasília - Julio Jacob Waiselfil, coordenador da pesquisa ""Mapa da Violência 2006 - Os Jovens do Brasil"", lançada pela Organização dos Estados Ibero-Americanos para a Educação, a Ciência e a Cultura (OEI). ",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1440MC0108a.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1440MC0108a.jpg/view","Brasília - A Organização dos Estados Ibero-americanos para a Educação, a Ciência e a Cultura (OEI) lança o Mapa da Violência 2006 - Os Jovens do Brasil, em entrevista coletiva. Na foto, Julio Jacob Waiselfil, coordenador da pesquisa.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1440MC0090a.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1440MC0090a.jpg/view","Brasília - A Organização dos Estados Ibero-americanos para a Educação, a Ciência e a Cultura (OEI) lança o Mapa da Violência 2006 - Os Jovens do Brasil, em entrevista coletiva. Na foto, Julio Jacob Waiselfil, coordenador da pesquisa, Daniel Gonzales, diretor da OEI, Jarbas Barbosa, secretário executivo do Ministério da Saúde, Roberto Cury, secretário nacional de Juventude, e Jorge Werthein, assessor especial do secretário geral da OEI.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1440MC0046a.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1440MC0046a.jpg/view","Brasília - A Organização dos Estados Ibero-americanos para a Educação, a Ciência e a Cultura (OEI) lança o Mapa da Violência 2006 - Os Jovens do Brasil, em entrevista coletiva. Na foto, Jarbas Barbosa, secretário executivo do Ministério da Saúde.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1440MC0023a.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1440MC0023a.jpg/view","Brasília - A Organização dos Estados Ibero-americanos para a Educação, a Ciência e a Cultura (OEI) lança o Mapa da Violência 2006 - Os Jovens do Brasil, em entrevista coletiva. Na foto, Julio Jacob Waiselfil, coordenador da pesquisa, Daniel Gonzales, diretor da OEI, Jarbas Barbosa, secretário executivo do Ministério da Saúde, Roberto Cury, secretário nacional de Juventude, e Jorge Werthein, assessor especial do secretário geral da OEI.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1317MC0553.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1317MC0553.jpg/view","Brasília - O técnico do Tesouro Nacional Roni Tavares divulga os dados de outubro da Dívida Pública Mobiliária Federal Interna e de Mercado Aberto. ",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1306MC0568.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1306MC0568.jpg/view","Brasília - O técnico do Tesouro Nacional Ivan Oliveira Lima fala sobre os dados de outubro da Dívida Pública Mobiliária Federal Interna e de Mercado Aberto. ",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1313MC0558.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1313MC0558.jpg/view","Brasília - O técnico do Tesouro Nacional Roni Tavares divulga os dados de outubro da Dívida Pública Mobiliária Federal Interna e de Mercado Aberto. ",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1311gb020.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1311gb020.jpg/view","Brasília - A coordenadora nacional para Integração da Pessoa Portadora de Deficiência, Izabel Maior, na 1ª reunião do Comitê de Ajudas Técnicas.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1309gb012.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1309gb012.jpg/view","Brasília - O professor Antonio Nunes, da Universidade Federal de Pernambuco, fala durante a 1ª reunião do Comitê de Ajudas Técnicas para portadores de deficiência, no Hotel Kubitschek Plaza.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1315MC0553.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1315MC0553.jpg/view","Brasília - O técnico do Tesouro Nacional Roni Tavares divulga os dados de outubro da Dívida Pública Mobiliária Federal Interna e de Mercado Aberto. ",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1314MC0515.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1314MC0515.jpg/view","Brasília - O técnico do Tesouro Nacional Ivan Oliveira Lima divulga os dados de outubro da Dívida Pública Mobiliária Federal Interna e de Mercado Aberto. ",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1307gb005.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1307gb005.jpg/view","Brasília - As coordenadoras para Integração da Pessoa Portadora de Deficiência Carolina Sanches e Izabel Maior, na primeira reunião do Comitê de Ajudas Técnicas.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1140EF0047.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1140EF0047.jpg/view","Brasília - Paulo Oliveira, diretor de desenvolvimento socioambiental do Ibama,  fala durante reunião em que se discutiu a política nacional para comunidades tradicionais.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1140EF0042.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1140EF0042.jpg/view","Brasília - Pedro Ramos, extrativista vegetal do estado do Amapá, Aderbal Costa Filho, Coordenador do Núcleo de Povos e Comunidades Tradicionais,  Jorg Zimmermann, secretário executivo da Comissão Nacional de Desenvolvimento Sustentável dos Povos e Comunidades Tradicionais do MMA e Paulo Oliveira, diretor de desenvolvimento socioambiental do Ibama, durante reunião em que se discutiu a política nacional para essas comunidades.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1140EF0021.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1140EF0021.jpg/view","Brasília - Aderbal Costa Filho, Coordenador do Núcleo de Povos e Comunidades Tradicionais,  Jorg Zimmermann, secretário executivo da Comissão Nacional de Desenvolvimento Sustentável dos Povos e Comunidades Tradicionais do MMA e Paulo Oliveira, diretor de desenvolvimento socioambiental do Ibama, durante reunião em que se discutiu a política nacional para essas comunidades.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1140EF0021.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1140EF0021.jpg/view","Brasília - Aderbal Costa Filho, Coordenador do Núcleo de Povos e Comunidades Tradicionais,  Jorg Zimmermann, secretário executivo da Comissão Nacional de Desenvolvimento Sustentável dos Povos e Comunidades Tradicionais do MMA e Paulo Oliveira, diretor de desenvolvimento socioambiental do Ibama, durante reunião em que se discutiu a política nacional para essas comunidades.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1140EF0017.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1140EF0017.jpg/view","Brasília - Pedro Ramos, extrativista vegetal do estado do Amapá,  durante reunião em que se discutiu a política nacional para essas comunidades.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1140EF0012.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1140EF0012.jpg/view","Brasília - Jorg Zimmermann, secretário executivo da Comissão Nacional de Desenvolvimento Sustentável dos Povos e Comunidades Tradicionais, durante reunião em que se discutiu a política nacional para essas comunidades.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1100ATC0030.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1100ATC0030.jpg/view","Brasília - Indios jogam futebol de cabeça durante a  1ª Mostra Nacional de Saúde Indígena - Gente que Faz Saúde Indígena que acontece no pavilhão de exposiçaõ do parque da cidade.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1100ATC0011.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1100ATC0011.jpg/view","Brasília - Indios jogam futebol de cabeça durante a  1ª Mostra Nacional de Saúde Indígena - Gente que Faz Saúde Indígena que acontece no pavilhão de exposiçaõ do parque da cidade.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1100ATC0026.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1100ATC0026.jpg/view","Brasília - Indios jogam futebol de cabeça durante a  1ª Mostra Nacional de Saúde Indígena - Gente que Faz Saúde Indígena que acontece no pavilhão de exposiçaõ do parque da cidade.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1100ATC0027.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1100ATC0027.jpg/view","Brasília - Indios jogam futebol de cabeça durante a  1ª Mostra Nacional de Saúde Indígena - Gente que Faz Saúde Indígena que acontece no pavilhão de exposiçaõ do parque da cidade.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1100ATC0029.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1100ATC0029.jpg/view","Brasília - Indios jogam futebol de cabeça durante a  1ª Mostra Nacional de Saúde Indígena - Gente que Faz Saúde Indígena que acontece no pavilhão de exposiçaõ do parque da cidade.",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1100ATC0054.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1100ATC0054.jpg/view","Brasília - Xavantes se apresentam durante a 1ª Mostra Nacional de Saúde Indígena no Pavilhão de Exposições do Parque da Cidade. ",
"2006-11-16","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1100ATC0045.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/16/1100ATC0045.jpg/view","Brasília - Coral de índios se apresenta durante a 1ª Mostra Nacional de Saúde Indígena no Pavilhão de Exposições do Parque da Cidade. ",
"2006-11-15","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1956RP0063.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1956RP0063.jpg/view","Brasília - O presidente da Funasa, Jarbas Barbosa, e o ministro da Saúde, Agenor Álvares, participam da Mostra Nacional de Saúde Indígena, que discute ações para melhorar a saúde dos povos indígenas",
"2006-11-15","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1955RP0043.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1955RP0043.jpg/view","Brasília - Representantes de movimentos sociais participam de seminário para novos funcionários concursados do Incra. Da esquerda para a direita, Maria das Graças Amorim, da Fetraf, João Pedro Stédile, do MST, Rolf Hackbart, presidente do Incra, Raimundo Lima, diretor do Incra, Dom Tomás Balduíno, da CPT, e Manoel dos Santos, presidente da Contag.",
"2006-11-15","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1923RP0033.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1923RP0033.jpg/view","Brasília - Integrante da coordenação-executiva do MST, João Pedro Stédile participa de seminário que reuniu representantes de movimentos sociais e novos funcionários do Incra. Segundo ele, movimentos vão continuar cobrando de Lula ações para reforma agrária. ",
"2006-11-15","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1921RP0019.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1921RP0019.jpg/view","Brasília - O presidente do Incra, Rolf Hackbart, participa de seminário que reuniu representantes de movimentos sociais e novos servidores do Incra. Segundo ele, o governo vai cumprir a meta de reforma agrária.",
"2006-11-15","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1920RP0014.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1920RP0014.jpg/view","Brasília - O presidente da Contag, Manuel dos Santos, participa de um seminário para novos servidores do Incra. Segundo ele, a relação entre movimentos sociais e Incra é essencial para acelerar a reforma agrária.",
"2006-11-15","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1919RP0041.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1919RP0041.jpg/view","Brasília - Representantes de movimentos sociais participam de seminário para novos funcionários concursados do Incra. No telão, conselheiro da Comissão Pastoral da Terra (CPT) Dom Tomás Balduíno ressalta importância do encontro. ""Antes, instituições como o Incra se blindavam das vozes do povo.""",
"2006-11-15","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1919RP0041.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1919RP0041.jpg/view","Brasília - Representantes de movimentos sociais participam de seminário para novos funcionários concursados do Incra. No telão, conselheiro da Comissão Pastoral da Terra (CPT) Dom Tomás Balduíno ressalta importância do encontro. ""Antes, instituições como o Incra se blindavam das vozes do povo.""",
"2006-11-15","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1242RP0197.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1242RP0197.jpg/view","Brasília - Passageiros aguardam confirmação de vôos no Aeroporto Internacional Juscelino Kubitschek, onde, pela manhã, houve atrasos de mais de duas horas.",
"2006-11-15","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1244RP0194.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1244RP0194.jpg/view","Brasília - Passageiros aguardam confirmação de vôos no Aeroporto Internacional Juscelino Kubitschek, onde, pela manhã, houve atrasos de mais de duas horas.",
"2006-11-15","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1216RP0176.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1216RP0176.jpg/view","Brasília - Passageira que aguarda conexão para Recife protesta contra atraso no Aeroporto Internacional Juscelino Kubitschek.",
"2006-11-15","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1212RP0178.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1212RP0178.jpg/view","Brasília - Passageira que aguarda conexão para Recife protesta contra atraso no Aeroporto Internacional Juscelino Kubitschek.",
"2006-11-15","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1213RP0169.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1213RP0169.jpg/view","Brasília - Passageiros aguardam embarque no Aeroporto Internacional Juscelino Kubitschek, onde, pela manhã, houve atrasos de mais de duas horas.",
"2006-11-15","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1211RP0145.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/15/1211RP0145.jpg/view","Brasília - Passageiros aguardam embarque no Aeroporto Internacional Juscelino Kubitschek, onde, pela manhã, houve atrasos de mais de duas horas.",
"2006-11-14","http://www.agenciabrasil.gov.br/media/imagens/2006/11/14/1847JC059.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/14/1847JC059.jpg/view","Brasília - O ministro da Defesa, Waldir Pires, concede entrevista sobre a crise do controle de tráfego aéreo no Palácio do Planalto.",
"2006-11-14","http://www.agenciabrasil.gov.br/media/imagens/2006/11/14/1842JC001.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/14/1842JC001.jpg/view","Brasília - O ministro da Defesa, Waldir Pires, concede entrevista sobre a crise do controle de tráfego aéreo no Palácio do Planalto.",
"2006-11-14","http://www.agenciabrasil.gov.br/media/imagens/2006/11/14/1842JC012.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/14/1842JC012.jpg/view","Brasília - O ministro da Defesa, Waldir Pires, concede entrevista sobre a crise do controle de tráfego aéreo no Palácio do Planalto.",
"2006-11-14","http://www.agenciabrasil.gov.br/media/imagens/2006/11/14/1843JC039.jpg/image_miniatura","http://www.agenciabrasil.gov.br/media/imagens/2006/11/14/1843JC039.jpg/view","Brasília - O ministro da Defesa, Waldir Pires, concede entrevista sobre a crise do controle de tráfego aéreo no Palácio do Planalto.",
